bucket,reason,domain,merchantName,possibleOfficialUrl,title,score,occurrences,notes,sourceFiles
REVIEW,plausible_giftcard_but_needs_human_check,sergionails.gr,Αγορά Δωροεπιταγής,https://sergionails.gr/agora-dwroepitaghs/,Αγορά Δωροεπιταγής,85,2,Τα καταστήματα Star Nails – Sergio ανταλλάσσουν την προσκομισθησόμενη δωροεπιταγή παραδίδοντας στον κομιστή εμπορεύματα τουλάχιστον ίσης ή μεγαλύτερης αξίας ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sessile-athens.com,Δωροκάρτα Sessile Athens 100€ | Retina Theme,https://sessile-athens.com/dwrokarta-sessile-athens-100/4aC1cD562DC7c21/en?sort=vk&srsltid=AfmBOoq-AFN_fF2dtxBPYaet51chLEzi_K5uPrwPxDvaX1CEPL2DHYXl,Δωροκάρτα Sessile Athens 100€ | Retina Theme,80,5,Η ηλεκτρονική Δωροκάρτα Sessile Athens είναι το ιδανικό δώρο για κάθε περίσταση. Ο παραλήπτης της μπορεί να πραγματοποιήσει Αγορές μέσω Sessile Athens ...,data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v3\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sgb-travel.com,Business Gift Voucher - SGB Travel,https://sgb-travel.com/business-tourism/business-gift-voucher/,Business Gift Voucher - SGB Travel,100,4,"The gift voucher is an official document, showing the right of his/her ... “SGB TRAVEL” Agency, owned by Serenity Group Bulgaria ltd. offers a wide ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shandontravel.ie,The Ideal Present | Gift Vouchers,https://www.shandontravel.ie/gift-vouchers,The Ideal Present | Gift Vouchers,100,4,"Give your friends & family a little bit of the world with a Shandon Travel gift voucher, valid for 5 years. Buy gift certificates online, call 021 427 7094, ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shera.gr,Αγοράστε μία Δωροεπιταγή,https://shera.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,"... Clothing Shop · 0 · 0 προϊόν(τα) - 0,00€ 0 · O Λογαριασμός μου · Αγορά Δωροεπιταγής. Αγοράστε μία Δωροεπιταγή. Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον ...",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shoeq.ae,Shoeq Gift Card,https://www.shoeq.ae/products/gift-card?srsltid=AfmBOoqykK5t7ixR44Gj-6ImWRhMMvmrSjiK1E6l06nrU8Hx3eGdQo5p,Shoeq Gift Card | Gift Voucher By ...,65,1,"Hania Luxe tan leather cushioned slides Dubai flat shoes Greece. HOT. Sold Out ... Handcrafted in Crete, Greece, these...",data\discovery\mega-harvest-v6\clean-v6\review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.chrysler.org,Chrysler Museum Gift Card,https://shop.chrysler.org/products/chrysler-museum-gift-card?srsltid=AfmBOopJwRw32tmyHZB_XnK6pyfvJ63lcBD_kB-e-2n7W9pLXVQ74hbk,Chrysler Museum Gift Card,100,1,"Redeemable for Chrysler membership, programs, classes, and purchases in the Museum Shop · Not valid for Zinnia restaurant · Discounts do not apply to gift card ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.countrymusichalloffame.org,Museum Store Gift Card,https://shop.countrymusichalloffame.org/products/museum-store-gift-card?srsltid=AfmBOorVkJYoXShdlRHCn02riQEbcP_NqkFDUGimfj61yMzh_nRe4tzR,Museum Store Gift Card,100,1,Museum Store Gift Card. Sale price $10.00. Shipping calculated at checkout.,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.khm.at,Gift Voucher 7 Museum Pass Young Adults,https://shop.khm.at/en/products/gutschein-junge-jahreskarte-100000000030859-1924-0?srsltid=AfmBOorHYAtwfjmLJx2Gj5u45Jl-gGLawGPb6xCeTK26_X6D5Fs2Q9E-,Gift Voucher 7 Museum Pass Young Adults,85,1,7 Museum Pass Young Adults Gift Voucher. Gift Voucher for the Annual Ticket U25 for young adults aged 19-25 years. Valid in conjunction with a photo ID. The ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4\still-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.luvnroll.com,Com,https://shop.luvnroll.com/products/gift-voucher?srsltid=AfmBOop1SJIiZHGd70GoQHtaD7VEFJBt_lLAlZsxSEFspDqUzADu0XxV,Gift Voucher,100,2,Applicable for jewelry and clothing online and in shop. The gift card can ... Santorini Lookbook · PCP Lookbook. Back; COLLECTIONS; LNR SS23 · LNR SS22 ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.matfashion.com,Gift Card,https://shop.matfashion.com/blog/tag/gift-card/,Gift Card - Δωροκάρτα,100,1,Welcome to Mat Fashion! ... 18 August 2010. Real Size | Real Woman | Real Gift Card Τώρα δώστε σε αυτούς που αγαπάτε την πιο chic Gift Card. Gift Card ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.mnhs.org,Org,https://shop.mnhs.org/products/e-gift-card?srsltid=AfmBOooBNsMqBk2-g5MD7J0Sf21naKWnrDJQY8SBgy4HWKo8JPqIJHP0,e-Gift Card – Minnesota Historical Society,100,1,"E-Gift Card for the Minnesota Historical Society Shop, featuring a gold design with a dollar sign and question mark. Ideal for shopping at museum stores or ...",data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.plesnik.si,Wellness Gift Voucher,https://shop.plesnik.si/products/wellness-gift-voucher-1,Wellness Gift Voucher,100,1,Wellness Gift Voucher · Delivered Instantly Via Email · Perfect Gift For Partner · Green Michelin Star Experience.,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shop.themodernisthotels.com,The Modernist Gift Voucher,https://shop.themodernisthotels.com/product/the-modernist-gift-voucher/,The Modernist Gift Voucher,100,2,"The Modernist Gift Voucher. €100.00 – €2,000.00 Price range: €100.00 through €2,000.00. Offering your loved ones The Modernist experience has never been easier.",data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\global-greece-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shopanna.ie,"Christmas Gifts Tagged ""gift voucher""",https://www.shopanna.ie/collections/christmas-gifts/gift-voucher,"Christmas Gifts Tagged ""gift voucher""",100,1,"gift voucher, gifts · gloves · gold · gold earrings · gold ... santorini · sasstie · scarf · scarves · shoes · shoulder ... © 2026 Anna Fashion + Lifestyle. Crafted ...",data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shopanthrax.com,Gift cards,https://shopanthrax.com/gift-cards?srsltid,Gift cards,100,1,gift cards ; Gift Card 50 · €50.00 ; Gift Card 100 · €100.00 ; Gift Card 150 · €150.00.,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shopdecor.com,Δωροκάρτα,https://shopdecor.com/el/products/gift-card,Δωροκάρτα,100,4,Gift Card Bronze - Buy now on ShopDecor - Discover the best products by SHOPDECOR design · Gift Card Gold - Buy now on ShopDecor - Discover the best products by ...,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shopluckylane.com,Lucky Lane,https://shopluckylane.com/en/products/lucky-lane-presentkort?srsltid=AfmBOoo_RHXR-S-aVWm5rrmjw6O0CU1bGgkXgmUKxXowqM3HvrHg3-9Z,Lucky Lane - Gift Card,85,6,"Our gift card can be used on the entire range, from our comfortable hoodies to popular car accessories like key chains, air fresheners and decals. Perfect for ...",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shopofpc.gr,Αγοράστε μία Δωροεπιταγή,https://shopofpc.gr/index.php?route,Αγοράστε μία Δωροεπιταγή,85,2,Αυτή η δωροεπιταγή θα αποσταλεί μέ e-mail στον παραλήπτη αφού ολοκληρωθεί ή πληρωμή σας. ... Close We use cookies to offer you the best experience on our site. By ...,data\discovery\focused-harvest-v7\clean-v7\review.csv | data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v4-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,shutterstock.com,France 02 January 2025 Gift Card Stock Photo 2584148713,https://www.shutterstock.com/image-photo/france-02-january-2025-gift-card-2584148713,France 02 January 2025 Gift Card Stock Photo 2584148713,100,4,"Find France 02 January 2025 Gift Card stock images in HD and millions of other royalty-free stock photos, 3D objects, illustrations and ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,sifnosstoneware.com,Gift Cards,https://www.sifnosstoneware.com/en/product-category/gift-cards/?srsltid=AfmBOoo4L5ixsOcxY_xf_JiYAyPpAsCd06o7-IySt4NOqq0KEAW-mwWm,Gift Cards,100,1,Accessories · Salt & Pepper · Pebble Bowls · Pebble Vases · Crystalline ... USEFUL INFORMATION. About Stoneware · Ceramic Process · Use and Care · Gift Voucher ...,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,simonacards.com,Gift voucher with a personal QR code printed with offset ...,https://simonacards.com/en/product/gift-voucher-with-a-personal-qr-code-printed-with-offset-technology,Gift voucher with a personal QR code printed with offset ...,100,5,Gift voucher with a personal QR code printed with offset technology · Gift card · Gift card with magnetic stripe · Gift card with barcode · Gift card with scratch ...,data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,simple-toys.com,SIMPLE GIFT CARD.,https://www.simple-toys.com/en/products/carte-cadeau-simple?srsltid=AfmBOoolPx4zBgqd8Jh_50LA1Fy0SDRqz4rHT2TvD3yXzwuhbOlZGaiO,SIMPLE GIFT CARD.,80,6,"Any occasion is a good one to give our little toys. Choose the amount, your message and the day you want your E-Gift Card sent.",data\discovery\mass-harvest-v5\clean-v5.1\review.csv | data\discovery\mass-harvest-v5\clean-v5.2\manual-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,skandinavianbar.com,Purchase a Gift Card in Advance,https://www.skandinavianbar.com/mykonos-gift-card/,Purchase a Gift Card in Advance,100,4,Purchase a Skandinavian Bar Mykonos Gift Card for your Beloved Ones in Advance.Our Mykonos Gift Card is made to express Love and Friendship.,data\discovery\mass-harvest-v5\clean-v5.3\greece-market-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5-1\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,skateconnection.com.au,Au,https://www.skateconnection.com.au/collections/gift-card?srsltid=AfmBOoqbVlLDvWsVvBCqqvspeZQSzlSniu0fUVviTj_w0uyCNf1TSxvJ,Gift Card,70,1,Kids skateboards · Longboards and cruisers · Complete longboards · Complete ... Envy Kos Scooters · Envy Colt Scooters · Envy One Scooters · Envy Scooter Decks ...,data\discovery\focused-harvest-v7-run1-backup\clean-v7\review.csv | data\discovery\review-universe-v1\still-review.csv | data\discovery\review-universe-v5\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,skinhawk.de,Geschenkgutschein - Skinhawk gift voucher,https://skinhawk.de/en/products/gutschein?srsltid=AfmBOoq9mbZ04tQAwz0J3jYI3FqFQjF4GZJ0_7f1qZ3PWqX7dXiqsxCo,Geschenkgutschein - Skinhawk gift voucher,80,1,Skinhawk gift voucher - 25€ is backordered and will ship as soon as it is back in stock. Skinhawk gift vouchers for water sports and winter sports products.,data\discovery\mega-harvest-v6\clean-v6\review.csv | data\discovery\review-universe-v2\manual-review.csv
REVIEW,plausible_giftcard_but_needs_human_check,skinorea.com,SKINOREA gift card - K-beauty in Europe,https://skinorea.com/en/products/gift-card?srsltid=AfmBOor-rH64BS7YPm8QQMuyO6v5ws78tHGRQtF9h_JkFbtiNh-2r7Li,SKINOREA gift card - K-beauty in Europe,100,4,"Give the gift of choice with a €25 SKINOREA gift card. Valid for 1 year and delivered instantly by email, it's the perfect beauty and wellness gift for ...",data\discovery\mass-harvest-v5\clean-v5.2\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.3\global-review.csv | data\discovery\mass-harvest-v5\clean-v5.4\review.csv | data\discovery\mass-harvest-v5\clean-v5.5\review.csv | data\discovery\review-universe-v2\manual-review.csv
